"","Row.names","Location.x","MinTemp.x","MaxTemp.x","Rainfall.x","Evaporation.x","Sunshine.x","WindGustSpeed.x","WindSpeed9am.x","WindSpeed3pm.x","Humidity9am.x","Humidity3pm.x","Pressure9am.x","Pressure3pm.x","Cloud9am.x","Cloud3pm.x","Temp9am.x","Temp3pm.x","RainToday.x","RISK_MM.x","prediction1","prediction2","Date"
"10390","74211","Portland",13.4,18.3,2.8,1.8,3.6,54,11,20,74,59,1015,1016.2,8,8,13.8,16.1,"Yes",1,2.8943729216075,2.91435980428847,"2013-03-31"
"10391","74215","Portland",10.8,16.9,0,3.2,8.1,33,9,20,92,63,1029.9,1029.1,8,8,11.8,16,"No",0.4,0,0,"2013-04-04"
"10392","74225","Portland",9.9,17.8,7.2,1.6,2.8,26,2,15,99,77,1012.7,1010.7,8,8,13.8,16.7,"Yes",0.6,4.59390598109043,4.66669441420766,"2013-04-14"
"10393","74237","Portland",14.4,19.3,6.8,0.6,7.1,52,33,30,74,80,1021.2,1020.3,8,5,16.8,18.2,"Yes",0,3.83587271818263,3.65604555715752,"2013-04-26"
"10394","74258","Portland",11.1,14.4,5.2,2.2,5.4,31,13,11,95,73,1018.3,1017.5,8,8,11.7,13,"Yes",2,2.61061075672161,2.61050963230041,"2013-05-17"
"10395","74265","Portland",4.8,15.2,0.2,0.8,4.3,35,9,22,92,71,1025.9,1025,7,7,11.6,14.3,"No",0.8,1.60003957312438,1.76498438688178,"2013-05-24"
"10396","74273","Portland",11.7,15.3,4.8,1.4,0.9,35,4,20,99,90,1013.9,1013.2,8,8,13.1,13.7,"Yes",0.4,5.67569683593311,5.59406934693467,"2013-06-01"
"10397","74275","Portland",7.3,14.8,0.8,0.8,3.6,31,15,13,89,93,1026.5,1025.6,8,8,12.2,13.8,"No",4,4.07385173685697,4.15593572016899,"2013-06-03"
"10398","74276","Portland",10.7,14.9,4,0.2,0,26,17,11,99,91,1026.1,1023.9,7,8,11.7,13.2,"Yes",0,5.46511066037843,5.46473064517927,"2013-06-04"
"10399","74280","Portland",6.2,14.3,0.2,3.2,0.7,37,13,24,82,68,1028.9,1025.9,7,8,9,12.9,"No",0,3.00030590975172,3.2062263202292,"2013-06-08"
"10400","74299","Portland",3.8,15.6,0,1.2,0.4,31,19,17,73,75,1019.8,1019.3,7,8,10.2,13.5,"No",1,3.69871295128593,3.91840277508803,"2013-06-27"
"10401","74307","Portland",5.1,12.7,27.2,1.8,6.2,80,33,41,81,65,1006.7,1007.9,8,8,8.2,12,"Yes",7.8,7.01937952958473,7.05133209517766,"2013-07-05"
"10402","74317","Portland",10.1,14.8,5.8,0.8,3.3,24,13,11,99,97,1018.6,1019.1,8,8,11.3,13.5,"Yes",5,4.65907064724533,4.54197991232775,"2013-07-15"
"10403","74323","Portland",4.8,12.1,14.6,1,3.6,30,20,11,97,74,1008.2,1008.6,1,8,6.7,11.2,"Yes",0.2,5.06399114793182,5.34779315444425,"2013-07-21"
"10404","74335","Portland",8.2,12.4,4.8,3,5.5,80,44,41,90,65,1007.3,1009.1,8,7,8.8,10.1,"Yes",3.2,4.04903809281172,3.72804486971739,"2013-08-02"
"10405","74336","Portland",7.5,13.2,3.2,1.4,4.8,72,30,41,92,72,1008.3,1004.9,8,3,9.8,12.7,"Yes",18,6.05755384578484,5.73371646106463,"2013-08-03"
"10406","74340","Portland",6.3,11.6,4,1.6,4.5,46,6,26,97,85,1010.4,1010.5,8,8,8.5,8.3,"Yes",9.8,4.66631128176462,4.40608545190118,"2013-08-07"
"10407","74342","Portland",9.5,14.8,2,1.8,4.1,61,33,26,91,96,1006.8,1006,8,8,10.4,13.2,"Yes",4,7.84297281828496,7.44851445926541,"2013-08-09"
"10408","74343","Portland",10.3,15.3,4,0.8,8.1,48,30,28,69,72,1015.3,1015.4,8,8,12.1,13.9,"Yes",0,2.16001568869917,1.89609637690164,"2013-08-10"
"10409","74348","Portland",8,15.4,2.8,2.2,6,57,15,24,80,83,1018.9,1016.3,8,8,11,13,"Yes",0,5.99064468649853,5.70354864674683,"2013-08-15"
"10410","74352","Portland",4.2,9.8,11.8,3.2,7.6,69,33,24,76,85,1010.5,1013.2,8,8,7.5,6.2,"Yes",10.8,6.08009126068775,5.80948047906852,"2013-08-19"
"10411","74358","Portland",10.9,15.7,3.8,0.8,5.8,43,19,28,87,71,1022.4,1021.3,8,8,12,15.4,"Yes",0,2.0727301033387,1.88679502016175,"2013-08-25"
"10412","74371","Portland",10.6,14.5,2.8,0.8,4,41,22,15,95,75,1024.7,1025.9,8,8,12.1,12.2,"Yes",0,2.3591648313536,2.28628625037749,"2013-09-07"
"10413","74374","Portland",8.6,13.4,3.2,2.2,8.6,63,30,39,72,77,1008,1007.4,6,8,11.7,12.3,"Yes",3.6,3.92824050119568,3.52780590950764,"2013-09-10"
"10414","74378","Portland",8,15.2,2.4,0,1,20,11,7,99,81,1014.5,1012.7,8,8,9.6,14.2,"Yes",1,4.58327469065417,4.59193662405614,"2013-09-14"
"10415","74381","Portland",11.6,17.5,3.4,1.6,2,30,9,19,99,80,1004.8,1002.3,8,8,14.6,16.1,"Yes",0.8,5.3408525634706,5.3160214127109,"2013-09-17"
"10416","74382","Portland",9.6,13.6,0.8,1.4,1.6,65,13,24,99,91,998.5,998.4,6,8,11.6,11.5,"No",17.2,8.33456153498426,8.41221782946506,"2013-09-18"
"10417","74386","Portland",9.8,16.5,5.8,2,7.1,24,15,9,82,73,1012.4,1010.3,8,7,13.5,15.5,"Yes",0.4,3.00690552872718,3.01799492408552,"2013-09-22"
"10418","74394","Portland",12.8,18,0,7.8,0.1,57,17,19,85,71,1000.6,998,8,8,14.2,16.3,"No",7.8,7.52838771819408,7.78853442388434,"2013-09-30"
"10419","74404","Portland",12,15.5,0,2.4,5.2,52,15,30,82,73,1007.4,1009.3,8,8,12.8,14.1,"No",2.6,2.33292040534063,2.36595494935027,"2013-10-10"
"10420","74418","Portland",5.5,13.5,3.4,2.8,10.2,61,31,31,73,53,1020.9,1022.9,8,7,8.6,12.5,"Yes",3,0,0,"2013-10-24"
"10421","74420","Portland",9.9,14.5,0.2,2,1.6,44,22,20,74,80,1025.5,1025.6,8,8,11.5,13.3,"No",0.6,3.57973686294658,3.69626216251726,"2013-10-26"
"10422","74425","Portland",10.1,16,0,2.2,6.2,26,7,13,66,62,1025.7,1024.7,8,7,12.4,14.8,"No",0,0,0.0641125433211714,"2013-10-31"
"10423","74437","Portland",11.8,15.9,0.2,4.4,4.4,52,30,30,88,79,1022,1019.9,8,8,12.8,14.6,"No",1.2,3.79194295043552,3.79405078549694,"2013-11-12"
"10424","74439","Portland",10.8,14.1,1.8,3.8,2.5,37,15,15,80,71,1020.2,1021,8,7,11.5,13.5,"Yes",0.4,2.5546229587883,2.503098137025,"2013-11-14"
"10425","74441","Portland",11.4,14.8,0.2,1,5.1,30,11,15,84,70,1021.6,1020.9,8,8,12.3,14.3,"No",0,0.919708248756008,1.12574909102648,"2013-11-16"
"10426","74454","Portland",11.6,15.6,0.4,2.8,10.1,35,22,17,76,59,1018,1020,8,6,13.2,14.8,"No",0,0,0,"2013-11-29"
"10427","74460","Portland",8.9,14.4,4.8,4.6,8.3,54,28,26,77,64,1005.6,1010,8,8,10.1,13,"Yes",3,1.22597560969938,1.003263609715,"2013-12-05"
"10428","74468","Portland",13.1,17.3,2,3,4.2,48,24,24,98,92,1013.8,1015.8,8,8,14.4,14.2,"Yes",1,4.68375346387707,4.42503833729916,"2013-12-13"
"10429","74475","Portland",13.9,17.8,0,12.2,4.3,43,19,28,99,73,1014.1,1018.1,7,5,15.1,15.9,"No",9.8,0.978270520591549,1.12411305408481,"2013-12-20"
"10430","74507","Portland",11,19.9,0,6.2,9.8,37,11,22,76,61,1015.6,1016.5,8,8,16.7,18.2,"No",0,0,0,"2014-01-21"
"10431","74533","Portland",12.6,20.9,1.2,6.4,10.6,35,11,17,91,59,1010.7,1013,8,1,16.6,19.4,"Yes",1,0,0,"2014-02-16"
"10432","74538","Portland",13.2,18.8,0.2,3.8,6.9,37,19,19,62,54,1022.8,1024.8,1,8,15,16.1,"No",0,0,0,"2014-02-21"
"10433","74546","Portland",14.7,18.8,0,5.4,10.6,37,20,22,78,72,1024.4,1023.9,7,8,16.3,18,"No",0,0,0,"2014-03-01"
"10434","74561","Portland",9.8,18.2,4.4,3,5.1,50,15,31,91,57,1005.2,1006.5,8,6,10.6,16.9,"Yes",4.8,2.15835097929535,2.07715602191679,"2014-03-16"
"10435","74566","Portland",11.2,13.8,16.4,7.2,1.9,63,28,19,99,99,1017.1,1021.6,8,8,13.8,12.6,"Yes",24.2,8.12215183158368,8.08259939531441,"2014-03-21"
"10436","74568","Portland",10.2,17.7,0.2,3,5.9,39,11,22,70,66,1020.8,1020.8,8,8,12.7,17.4,"No",2,1.11335357092777,1.24712758936949,"2014-03-23"
"10437","74573","Portland",14.7,18.7,0,2.6,1.1,17,11,7,99,86,1017.4,1016.8,7,8,14.9,17.1,"No",0,3.51709632435725,3.85644338116477,"2014-03-28"
"10438","74584","Portland",14.6,19.3,4.2,3.2,0,35,11,20,89,85,1017.5,1015.1,8,8,16.9,18.9,"Yes",11.8,6.09354841461153,6.08529449272541,"2014-04-08"
"10439","74586","Portland",14.6,19.3,0.2,2,5.3,39,7,13,100,92,1013.5,1011.3,7,8,16.9,18.1,"No",2.4,5.56010406238633,5.71988585274478,"2014-04-10"
"10440","74587","Portland",14.4,18.2,2.4,3.2,5.4,39,19,19,80,93,1017.5,1018,8,8,15.5,14.3,"Yes",0.8,4.47397255525838,4.25754976925131,"2014-04-11"
"10441","74590","Portland",8.6,18.3,0,3.2,5.7,26,11,15,98,72,1025.2,1023.7,7,8,15.4,17.3,"No",0.2,1.26110208385985,1.50330247825824,"2014-04-14"
"10442","74604","Portland",3.1,21.3,0.2,3.6,4.3,46,20,26,62,59,1016.9,1010.3,8,8,12.5,18.9,"No",23,5.2205243193717,5.39341601600391,"2014-04-28"
"10443","74611","Portland",10.1,15.4,4.2,1.4,5.4,35,15,17,93,85,1018.2,1019.8,8,8,12.4,12.8,"Yes",1.6,2.97529699892256,2.82400116745756,"2014-05-05"
"10444","74616","Portland",11.5,17.9,2.4,1.6,5.3,39,11,24,94,79,1017.1,1016.5,7,1,13.3,17.2,"Yes",0.8,3.2194022382203,3.10826725687424,"2014-05-10"
"10445","74631","Portland",11.1,17.2,0.4,0.6,3.4,37,19,22,94,82,1014,1015.3,8,4,15.8,15.8,"No",0.4,2.73844482175058,2.90561315217213,"2014-05-25"
"10446","74632","Portland",11,16.6,0.4,2,0,33,20,7,84,88,1016.8,1011.9,8,4,14.9,16.4,"No",4.4,7.32416220156671,7.62409404904592,"2014-05-26"
"10447","74633","Portland",13.7,18,4.4,0.6,5.5,41,17,15,90,75,1002.9,1000,2,8,14.6,16.4,"Yes",1.2,5.79279267312773,5.91110065858893,"2014-05-27"
"10448","74643","Portland",5.1,15.5,0,0.6,6,33,7,22,99,80,1032.4,1030.5,8,8,10.5,14.7,"No",2.4,1.70949397405513,1.73897116687387,"2014-06-06"
"10449","74655","Portland",9.4,13.6,1.8,0.4,0,22,7,11,92,70,1032,1029.1,8,8,10.7,12.4,"Yes",0,2.47736148614343,2.55466188448841,"2014-06-18"
"10450","74663","Portland",10.6,14.4,11,1.8,5.6,74,31,30,69,60,1015.9,1015.9,8,6,12.1,13.3,"Yes",0.2,4.64364780500655,4.60573426692219,"2014-06-26"
"10451","74671","Portland",9.2,14.1,0.2,2.4,5.8,63,24,30,87,88,1010.4,1007.7,8,8,10.2,12,"No",12.2,6.42704103315348,6.30009558117761,"2014-07-04"
"10452","74673","Portland",8.6,13,1.6,1.4,8.2,35,15,22,84,76,1016.7,1016.3,8,8,10.6,12.8,"Yes",0.2,1.35276182839942,1.06859933378918,"2014-07-06"
"10453","74677","Portland",7,11.9,4.2,0.4,2.5,56,30,26,87,67,1009.1,1011.9,8,8,10.4,11.2,"Yes",6.6,3.23462426629517,3.1049067152584,"2014-07-10"
"10454","74679","Portland",6.5,11,12.4,1.4,6,46,15,19,72,66,1024,1026.4,8,1,8.3,10.9,"Yes",0.2,1.8359494790883,1.87571168420758,"2014-07-12"
"10455","74703","Portland",8.3,13.3,2,2.2,2.1,41,9,17,98,80,1033.1,1031.8,8,8,10.1,13,"Yes",0.8,3.72240245213091,3.58786844475269,"2014-08-05"
"10456","74719","Portland",6.9,14.2,0.4,0.8,2.9,19,6,9,83,69,1029.1,1026.6,8,7,9.9,12.6,"No",0.2,1.37336762979966,1.68199224216634,"2014-08-21"
"10457","74721","Portland",3.9,17.1,0,2.4,1.8,59,17,41,74,86,1023.3,1021.1,7,8,11.8,10.4,"No",5.8,6.09991416743736,6.04392377505269,"2014-08-23"
"10458","74723","Portland",10.1,15.1,2.2,1.4,7.6,35,15,15,82,76,1030.3,1029.1,8,5,12.4,14.2,"Yes",0,1.5663890454973,1.41669201273601,"2014-08-25"
"10459","74741","Portland",4.8,14.6,0.2,3.2,3.1,31,9,22,80,64,1027.2,1026.4,8,2,10.9,13.7,"No",0,0.74880376419006,0.985017963380785,"2014-09-12"
"10460","74742","Portland",9.7,15,0,1.6,2.4,30,11,15,72,65,1025.6,1022.8,8,8,11.5,13.6,"No",0,2.00595792943939,2.28872903589543,"2014-09-13"
"10461","74747","Portland",7.9,13.6,2.2,3.2,4,33,15,15,65,56,1024.9,1024.9,8,0,11.5,12.8,"Yes",0.2,0.406159022956019,0.478474460888855,"2014-09-18"
"10462","74781","Portland",12.2,19.3,0,3.6,7.8,54,6,35,98,82,1012.1,1012.7,2,7,15.3,16.1,"No",0,3.2736690522332,3.36449386244725,"2014-10-24"
"10463","74786","Portland",10.5,17.1,0,3,4.3,54,20,35,76,75,1018,1016.4,8,8,13.1,15.2,"No",0,3.65047557440317,3.64455374244528,"2014-10-29"
"10464","74798","Portland",7.6,17.3,0,5.6,9.9,37,22,17,79,61,1024.2,1025.1,8,6,15.2,15.6,"No",0,0,0,"2014-11-10"
"10465","74820","Portland",14,20.5,0,2.6,6.3,30,15,13,87,68,1010.8,1010.4,8,2,15.4,19.1,"No",1.8,1.62361459940208,1.93208614363795,"2014-12-02"
"10466","74825","Portland",12.2,18.5,0,2.8,0.8,44,24,30,84,81,1010.9,1009.5,8,7,15.7,15.8,"No",0.6,4.99970451270459,5.13126007336457,"2014-12-07"
"10467","74826","Portland",13,18.9,0.6,3.8,10.9,30,11,15,87,66,1011.6,1013.2,8,8,14.8,17.5,"No",0,0,0,"2014-12-08"
"10468","74828","Portland",12.9,19.4,0,6.4,9.9,37,19,20,77,74,1013.5,1013.4,8,8,16.5,18.2,"No",0,1.25353139511445,1.30981997250711,"2014-12-10"
"10469","74829","Portland",12.7,17.9,0,5.4,7.5,39,20,20,77,67,1020,1021.4,8,8,14.6,16,"No",0,0.181660400494042,0.319543524111962,"2014-12-11"
"10470","74834","Portland",6.8,19.1,0,8,10.2,78,31,33,81,82,997.8,997.7,4,8,15,14.3,"No",6.8,6.86599982973144,6.78080911002355,"2014-12-16"
"10471","74838","Portland",11,19.9,0,5.4,11.8,33,13,19,68,61,1019.5,1018.8,7,2,16.2,18.4,"No",0,0,0,"2014-12-20"
"10472","74840","Portland",14.6,23,0,7.4,0.1,50,30,15,87,72,1010.2,1008,8,8,16.4,20.8,"No",2,6.82179665790921,7.14656685406752,"2014-12-22"
"10473","74845","Portland",4.9,19.4,0,6.6,13.4,30,13,19,66,61,1021.5,1020.1,7,5,15,18.4,"No",0,0,0,"2014-12-27"
"10474","74859","Portland",13.8,19.5,0,3.8,4.5,46,24,28,65,61,1015.5,1015.4,8,8,14.9,17.5,"No",0,1.57309593809655,1.75040083767886,"2015-01-10"
"10475","74860","Portland",13.9,21.1,0,5.8,6.6,46,26,26,85,68,1017.9,1016.2,8,5,16.3,19.7,"No",0,2.35683616838308,2.50231547991204,"2015-01-11"
"10476","74862","Portland",18.4,22.1,23.8,7.4,0,48,20,24,98,86,996.3,992.4,8,8,19.8,20.3,"Yes",5.8,11.5431113171572,11.887177108279,"2015-01-13"
"10477","74864","Portland",12.9,18.8,2.4,2.4,5.4,41,20,24,86,66,1011.3,1011.5,8,8,14.1,16.5,"Yes",0.2,2.17250033283415,2.08691956524379,"2015-01-15"
"10478","74867","Portland",12.6,18.4,0,6,6.1,35,15,19,60,57,1017.4,1019,8,8,15.7,16.2,"No",0,0,0,"2015-01-18"
"10479","74869","Portland",10.5,24.5,0,8.2,0,39,13,9,60,62,1004.4,1002.8,8,8,16.7,19.6,"No",1.6,6.21377819993008,6.6801968169795,"2015-01-20"
"10480","74883","Portland",13.5,17.8,0,4.4,8.7,31,13,15,68,60,1024.9,1023.8,8,8,14.9,17.1,"No",0.2,0,0,"2015-02-03"
"10481","74902","Portland",17,32.3,0,10.4,7.2,28,15,9,80,46,1011.7,1009.6,8,2,20.2,31.4,"No",0,1.3950315634965,1.93336210145449,"2015-02-22"
"10482","74905","Portland",12.7,21.6,0,4.2,10.9,31,19,19,77,77,1017.8,1015,8,8,16.2,19.3,"No",0,1.76707731771698,1.81737162581643,"2015-02-25"
"10483","74908","Portland",14.5,30.2,0.8,4.4,4,56,20,33,78,64,1004,1002.9,8,1,20,23.4,"No",2.6,5.14440498757892,5.45800473659271,"2015-02-28"
"10484","74947","Portland",11,16.1,1,1,6,33,15,11,74,80,1026.6,1026.9,7,8,14,14.4,"No",1.8,1.92934479999437,2.12241466950925,"2015-04-08"
"10485","74955","Portland",11.9,15.4,0.4,2.6,2.7,22,9,11,71,61,1026.7,1025.8,6,8,12.9,13.9,"No",0,0.251536122583839,0.673303667644291,"2015-04-16"
"10486","74963","Portland",12.7,18,0.4,1.8,0.4,59,19,7,96,88,1005.5,1002.2,8,8,13.3,14.6,"No",11.4,9.93371739328714,10.1940686904157,"2015-04-24"
"10487","74964","Portland",8.7,14.5,11.4,1,3.2,41,9,20,93,86,1009.8,1013.1,8,8,13,13.8,"Yes",9.8,4.78509667441362,4.75493159269657,"2015-04-25"
"10488","74968","Portland",8.2,14.2,0.4,1.2,2.5,22,4,9,90,86,1032.9,1030.6,7,8,11.9,12.7,"No",0.6,3.08333969477398,3.31730759187261,"2015-04-29"
"10489","74972","Portland",11.7,15.7,4.4,1.8,6,30,9,17,96,89,1019.9,1018.7,7,8,13,13.8,"Yes",1.2,3.69552474767069,3.55555448217674,"2015-05-03"
"10490","74973","Portland",7.6,21.3,1.2,3,7.7,61,20,20,83,55,1012.2,1004.5,7,8,12.1,20.5,"Yes",10.2,6.35874110156816,6.27789824667491,"2015-05-04"
"10491","74975","Portland",9.4,14.7,10.8,2.4,5.5,69,33,28,95,86,1010.4,1013.1,8,8,11.5,10.7,"Yes",6.4,6.36539427008438,6.17247348811994,"2015-05-06"
"10492","74977","Portland",10.4,14.6,4,1.2,3,67,28,37,87,84,1018.3,1015.6,8,8,12.5,13.4,"Yes",10.8,6.71646485389422,6.39871134208996,"2015-05-08"
"10493","74980","Portland",10.4,15.2,3.6,1.4,6,72,31,33,67,93,1013.6,1013.9,8,8,13.4,12.9,"Yes",3.2,6.91195895374912,6.4759725061912,"2015-05-11"
"10494","74982","Portland",7,12.8,2.2,2.8,6.2,54,17,26,73,73,1027,1027.9,6,8,8.4,12.2,"Yes",2.8,2.41807187595541,2.15618813340535,"2015-05-13"
"10495","74984","Portland",10.3,13,1.8,0.2,2.9,26,9,13,95,82,1038.7,1037.1,8,4,11,12.8,"Yes",0.8,1.92900806918706,1.85914809345181,"2015-05-15"
"10496","74993","Portland",2.3,14.5,0.2,1.2,5.9,22,11,7,98,66,1030.6,1028.4,8,5,3.9,14.4,"No",0,0.805616959480024,1.01265576489531,"2015-05-24"
"10497","74996","Portland",7.6,18.1,0,1,5.5,39,20,19,80,90,1017.8,1015.6,7,8,13.5,14.7,"No",3.4,5.12309705479964,5.17164042454244,"2015-05-27"
"10498","74997","Portland",12.2,16.1,3.4,1,3.4,59,26,30,82,93,1013.7,1012.8,3,8,13.3,11.9,"Yes",8.4,7.21429441592842,7.03810390189913,"2015-05-28"
"10499","74999","Portland",8,14.6,2.6,0.6,4.7,59,26,31,91,84,1017.5,1014.7,8,6,10.3,13.3,"Yes",4.6,6.0084858170929,5.68050973086351,"2015-05-30"
"10500","75002","Portland",3.5,10.9,2.4,0.8,7.1,20,6,7,94,86,1030.2,1027.9,5,5,8.3,10.3,"Yes",8.6,2.47056065386194,2.36360073882201,"2015-06-02"
"10501","75008","Portland",12.4,16.2,1.2,2.6,5.2,83,35,43,82,80,1014,1010.3,8,8,13.3,15.4,"Yes",3,7.26621012517751,6.81568405810321,"2015-06-08"
"10502","75009","Portland",9.7,12.3,3,1.2,6.6,52,22,24,63,61,1023.1,1026.1,5,2,10.6,10.9,"Yes",0,0.214565222762205,0.161458218689028,"2015-06-09"
"10503","75024","Portland",9,12.7,1.8,1.4,3,37,15,20,91,89,1019.8,1022.4,8,8,11.1,11,"Yes",1,3.05437013926983,2.82013777963933,"2015-06-24"
"10504","75032","Portland",8,11.5,2.6,0.8,5.4,61,26,15,64,62,1025.2,1027.6,8,7,9.8,10.4,"Yes",0.2,2.0763397871876,1.96500639878674,"2015-07-02"
"10505","75039","Portland",6.4,15.1,0.2,1.2,3,31,9,19,89,63,1024.2,1019.7,8,6,9.6,14.3,"No",0.6,2.37943888361052,2.63428899850322,"2015-07-09"
"10506","75048","Portland",3.1,10.4,1.2,0.8,1.3,24,6,9,88,80,1032.7,1032.1,8,7,6.3,9.5,"Yes",0.8,2.70227151443759,2.60299771349886,"2015-07-18"
"10507","75051","Portland",-1,14.2,0.2,2.6,0.1,76,28,30,67,63,1019.5,1013.5,7,8,9.8,12.6,"No",0.4,8.38948752008154,8.5106307201901,"2015-07-21"
"10508","75057","Portland",6,12.8,4.2,1,7.4,46,28,26,81,71,1029.4,1030.3,8,4,9,11.9,"Yes",2.4,0.891022901049895,0.653455133750201,"2015-07-27"
"10509","75061","Portland",5,11.4,5.4,1.6,3.9,48,17,24,77,63,1019.9,1014.8,8,6,7.1,10.5,"Yes",5.4,4.58738783251021,4.49769308359345,"2015-07-31"
"10510","75063","Portland",6.1,12.5,2.2,1.6,6.3,81,30,35,81,81,1011.1,1010,4,8,9,10,"Yes",5.8,7.06239934352599,6.7054064598,"2015-08-02"
"10511","75068","Portland",7.7,12.5,4,1,2.1,24,9,13,98,92,1026.5,1025.5,8,8,9.7,11.1,"Yes",2.6,4.1101856550156,3.98324239433406,"2015-08-07"
"10512","75075","Portland",9.3,13.6,2.4,1.4,1.8,37,13,17,98,93,1024.7,1025.6,8,8,10.6,12.4,"Yes",2.4,4.4777654699053,4.27850620027005,"2015-08-14"
"10513","75084","Portland",7.5,13,6,1.4,9.1,31,7,17,94,77,1020.6,1021.3,7,8,9.5,10.9,"Yes",0.6,1.094686161917,0.947808115200427,"2015-08-23"
"10514","75085","Portland",7.7,11.1,0.6,2.2,3,46,24,22,62,61,1026.8,1026.2,7,8,9.2,10.3,"No",0,1.37814165071387,1.56565131985101,"2015-08-24"
"10515","75087","Portland",8.6,13.4,0,1.6,4.8,28,13,11,75,75,1026.4,1023,8,6,11.1,12.8,"No",0,2.4563010589596,2.64822984078263,"2015-08-26"
"10516","75091","Portland",7.3,12.3,1.2,0.6,1.7,24,11,13,90,63,1028,1025.2,8,1,9.3,11.5,"Yes",0.2,1.46817189723642,1.55171579454321,"2015-08-30"
"10517","75094","Portland",5.4,12.4,0.2,1.4,0,30,13,13,64,92,1007.8,1005.2,7,8,11.6,10.9,"No",3.6,6.9630193399581,7.11558106864622,"2015-09-02"
"10518","75096","Portland",4.6,13,0.8,0.6,4,33,15,20,69,68,1027.3,1025.4,8,6,9.9,12.1,"No",0,1.53891262663732,1.70120805977556,"2015-09-04"
"10519","75106","Portland",8.7,14.1,10.8,2.2,6.1,43,19,22,69,80,1016.5,1017.9,6,7,10.9,11.9,"Yes",1.4,3.90535965725822,3.84748983119226,"2015-09-15"
"10520","75112","Portland",9.4,13.4,1.8,3.8,4.7,52,24,31,68,71,1018.7,1019.7,8,8,10.2,11.9,"Yes",1.4,2.39066023097209,2.10682385408973,"2015-09-21"
"10521","75115","Portland",5.8,14.7,0.2,0.4,7.2,28,9,15,76,61,1036.6,1034,5,2,10.4,13.4,"No",0,0,0,"2015-09-24"
"10522","75144","Portland",9.7,14.2,0,3.4,7,24,9,15,64,60,1025.1,1023.7,8,8,11.3,12.6,"No",0,0,0,"2015-10-23"
"10523","75146","Portland",10,28.5,0,5,5.7,72,24,46,41,80,1011,1008.5,7,7,19.7,16.8,"No",1.6,7.49670466573316,7.48148186189918,"2015-10-25"
"10524","75149","Portland",10,23,0,6.6,10.1,31,13,13,81,55,1021,1019.2,8,5,13.1,22,"No",0,0.0574346199200906,0.306961411168016,"2015-10-28"
"10525","75155","Portland",9,16.1,0.2,3.2,4.1,39,22,20,60,64,1020.8,1017.6,6,6,11.8,14.8,"No",0,2.86668657697323,3.11433998540405,"2015-11-03"
"10526","75167","Portland",11.8,17.3,0,4.8,10,33,17,19,62,60,1023.4,1021.8,8,1,13.5,16.2,"No",0,0,0,"2015-11-15"
"10527","75174","Portland",9.9,17.6,0,3.2,4,46,19,31,68,69,1020.8,1018.4,8,8,13.7,15.7,"No",1.8,2.91346769426764,2.9998900438,"2015-11-22"
"10528","75180","Portland",10.5,17,0.4,3.6,0.3,31,11,20,67,66,1018.5,1017.2,8,8,14.1,15.6,"No",0.2,2.68948645258369,2.99513993293092,"2015-11-28"
"10529","75183","Portland",7.4,16.1,1.8,6,8,63,28,43,65,57,1006.6,1010.7,5,8,13.9,14.9,"Yes",4.2,0.520688235247466,0.244855998309562,"2015-12-01"
"10530","75184","Portland",7.5,16.3,4.2,4.2,11.7,46,24,28,54,53,1022.8,1025.7,8,6,12.3,14.9,"Yes",0,0,0,"2015-12-02"
"10531","75185","Portland",11.7,18.4,0,4.8,10.5,30,6,17,71,60,1028.8,1026.9,8,1,13.8,16.8,"No",0.2,0,0,"2015-12-03"
"10532","75227","Portland",12.8,18.5,0.6,6.4,10.5,37,15,22,51,46,1032.8,1031.5,8,7,15.1,18,"No",0,0,0,"2016-01-15"
"10533","75247","Portland",15.3,20.4,0,6.2,10.7,43,19,20,64,58,1021.7,1022,8,8,16.2,18.6,"No",0.2,0,0,"2016-02-04"
"10534","75261","Portland",12.7,21.5,1.6,1.2,4.1,33,6,13,94,65,1013.8,1011.1,7,7,15.5,20.7,"Yes",6.6,3.63760919037202,3.73556672329419,"2016-02-18"
"10535","75263","Portland",11.5,20.2,0.6,3.6,6,31,11,17,62,48,1023.4,1024.6,7,1,15.5,19.6,"No",0,0,0,"2016-02-20"
"10536","75268","Portland",16.4,21.4,50,0.6,8.3,52,11,33,92,69,1011.2,1012.5,8,2,16.8,20,"Yes",0.8,6.8979331948985,7.59330528512019,"2016-02-25"
"10537","75284","Portland",14.5,18.5,0.8,3.6,1.2,22,6,13,95,90,1021.5,1022.2,7,7,16.3,17.3,"No",0.6,3.29376112979513,3.57228612072003,"2016-03-12"
"10538","75296","Portland",14.4,16.8,0,1.2,0.1,24,9,11,78,71,1022.1,1020.9,8,8,14.7,16.2,"No",0,2.34965758624845,2.72741018915355,"2016-03-24"
"10539","75297","Portland",8.7,19.4,0,2.4,4.2,35,4,22,71,65,1021.7,1021.2,8,8,14.9,17.9,"No",2,1.51631715610704,1.73448815324945,"2016-03-25"
"10540","75314","Portland",13.3,17.9,2.4,1.2,4.2,43,22,22,90,79,1023.4,1023.1,7,8,14.5,16.1,"Yes",3,3.3510904909595,3.23605646835387,"2016-04-11"
"10541","75316","Portland",9.8,17.9,3.6,1,3,24,2,11,94,70,1029.1,1027.1,8,7,13.5,15.7,"Yes",0.2,2.37679838991917,2.47662683346289,"2016-04-13"
